collect_day,good_id,pum_id,pum_name,good_name,sales_price,discount_price,benifit
2018-06-01,1957057129,E031110,청소기,한경희 올인원 메가스팀 청소기 HCS-1000 민박집청소,159000,151050,-7950
2018-06-01,140855906,C012040,여자학생복,[레트로걸즈]여성남방/셔츠/화이트/스트라이프/체크,29900,29900,0
2018-06-01,2077107349,C012060,여자내의,빅사이즈/제이스타일 일상팬츠 Vol.24 슬림트 반밴딩 9부 와이드 슬랙스,40500,36450,-4050
2018-06-01,264741760,A013060,게,쫄깃한~국내산 총알오징어/백골뱅이/반건조오징어 1kg,13900,13900,0
2018-06-01,1778592622,L021010,손목시계,[바보사랑][공식  백화점AS가능]리고 남성시계(메탈)_W0218G4,298000,298000,0
2018-06-01,265629009,C013020,티셔츠,신상 브이넥/빅사이즈/루즈핏/티셔츠/여성의류/롱티,10800,9800,-1000
2018-06-01,1108313657,L021050,우산,VIP 의전용 고급 대형 장우산 골프우산 15종 모음,13000,11800,-1200
2018-06-01,1778592621,L021010,손목시계,[바보사랑][공식  백화점AS가능]FIERCE 여성시계(메탈)_W0001L2,258000,258000,0
2018-06-01,1778592620,L021010,손목시계,[바보사랑][공식  백화점AS가능]HORIZON 남성시계(가죽)_W0380G5,248000,248000,0
2018-06-01,1167112905,A017250,고사리,브로컬리 플로릿 2.27kg/코스트코 냉동브로콜리,19490,19490,0
2018-06-01,1061973901,L021010,손목시계,CASIO 카시오 LTP-1094Q-7B5RDF여성 가죽밴드 패션시계,36000,36000,0
2018-06-01,1807833076,C012040,여자학생복,센존 구제매니아 여 S 브이넥 울 니트 기장짧음 추동,28690,28690,0
2018-06-01,1061973900,L021010,손목시계,CASIO 카시오 LTP-1094Q-9BRDF여성 가죽밴드 패션시계,36000,36000,0
2018-06-01,439632426,F011120,인삼,야생산삼 산양산삼 자연산 5-6년근 10뿌리홍삼 더좋은,142000,124960,-17040
2018-06-01,1216705655,A016060,감,달콤샤르르 자연그대로 만든 아이스 왕 홍시 30개(컵),49560,44610,-4950
2018-06-01,1276090112,F012020,생리대,순수한면 대형 14px 4팩/ 소형/중형/대형/오버나이트/생리대/깨끗한나라생리대/여성용,12500,12500,0
2018-06-01,1138441575,C013040,청바지,[버커루] B162PT470P 남여공용 면마 밴딩 배기 팬츠 바지,30000,24900,-5100
2018-06-01,404020460,A019170,냉동식품,CJ 푹신한 왕만두 왕빠오즈 100g*10봉,10800,10800,0
2018-06-01,1778592623,L021010,손목시계,[바보사랑][공식  백화점AS가능]빅센 남녀공용시계(메탈)_W0425L3,288000,288000,0
2018-06-01,1778592629,L021010,손목시계,[바보사랑][공식  백화점AS가능]포스 남성시계(가죽)_W0674G6,268000,268000,0
2018-06-01,1778592628,L021010,손목시계,[바보사랑][공식  백화점AS가능]포스 남성시계(메탈)_W0674G3,238000,238000,0
2018-06-01,1571425821,A022030,생수,롯데칠성몰 생수 에비앙/볼빅 구매시 드링크팡팡 증정,16000,16000,0
2018-06-01,1778592627,L021010,손목시계,[바보사랑][공식  백화점AS가능]소호 여성시계(메탈)_W0638L1,238000,238000,0
2018-06-01,1442103600,C011020,남자상의,남성 슬랙스 28~40 정장바지/울/스판/일자/면/팬츠,19800,19800,0
2018-06-01,988212075,L012040,치약,초L프라임) 프로폴리스 잇몸케어 치약 120G,2990,1650,-1340
2018-06-01,988212074,L012040,치약,초L프라임) 프로폴리스 시린이케어 치약 120G,2490,1650,-840
2018-06-01,383651121,A019090,카레,수입커리모음전/일본카레/인도커리/태국/페이스트/카레라이스/매운맛/순한맛/골든카레,4550,4550,0
2018-06-01,451128241,C013020,티셔츠,빅사이즈여성의류/티셔츠원피스블라우스/가오리/쉬폰,20200,14900,-5300
2018-06-01,1448525175,F012050,의료측정기,브라운 써모스캔 귀체온계 IRT-6520 (총 필터 21개),80000,80000,0
2018-06-01,349106582,C013010,점퍼,[대구백화점 II관] [레코브]텐텐 점퍼(LU3185JP504X),86400,79490,-6910
2018-06-01,1691104923,C013010,점퍼,[드레스날다]랜버 배색 절개 시보리 무스탕 자켓(outer903),37800,34020,-3780
2018-06-01,1266725419,C013040,청바지,[블루독](BL)베이직 5부 데님팬츠(27315-414-54),53000,40810,-12190
2018-06-01,1061973906,L021010,손목시계,CASIO 카시오 LQ-139LB-4BDF여성 가죽패브릭밴드 패션시계,30000,30000,0
2018-06-01,1061973905,L021010,손목시계,CASIO 카시오 LTP-1094E-7ARDF여성 가죽밴드 패션시계,32000,32000,0
2018-06-01,157736095,C011030,남자학생복,[엠씨옴므] 빅사이즈 후드 단추 면 패딩조끼 [MH15S37_B],78000,61700,-16300
2018-06-01,1061973904,L021010,손목시계,CASIO 카시오 LTP-1094Q-7B2RDF여성 가죽밴드 패션시계,36000,36000,0
2018-06-01,1705739166,E041010,식기,처음도자기식기(공기/대접/찬기/면기/접시),6300,4940,-1360
2018-06-01,1061973903,L021010,손목시계,CASIO 카시오 LTP-1094Q-7B1RDF여성 가죽밴드 패션시계,36000,36000,0
2018-06-01,1572334150,C014010,아동복,[젤리스푼][젤리스푼] 야옹샤프릴7부스커트레깅스_MG,14900,13410,-1490
2018-06-01,1061973902,L021010,손목시계,CASIO 카시오 LTP-1094Q-7B7RDF여성 가죽밴드 패션시계,36000,36000,0
2018-06-01,655256173,C012060,여자내의,데님 멜방 원피스,28000,25800,-2200
2018-06-01,2046950997,C012020,원피스,[모조에스핀]털장식포인트 오버핏 코트_S174MSG419(SA1),299000,284050,-14950
2018-06-01,1789291102,A021010,커피,네스카페 쿨피스 아이스커피.네스티 아이스티 복숭아,4000,4000,0
2018-06-01,1796271061,A011040,보리쌀,엄지의제왕 방영 프리미엄 흰강낭콩 6kg,29900,29900,0
2018-06-01,1049620469,C012030,여자상의,미키정품/냉장고/쿨원피스/여름바지/나시/미시,7900,7900,0
2018-06-01,1222277290,C013020,티셔츠,[에스티아]빅사이즈no상관/원피스/티셔츠/롱후드,12900,12900,0
2018-06-01,1347247557,A018020,사탕,미츠야 사이다향 캔디 3봉 일본사탕 아사히 수입캔디,8900,7900,-1000
2018-06-01,2082070059,C012040,여자학생복,엄마옷 마담4060 오픈레이스조끼-XVE803011-,23900,19840,-4060
2018-06-01,1949516785,C012020,원피스,파스텔 체크 더블자켓(C181MSF011)/ 씨씨콜렉트,179100,143280,-35820
2018-06-01,2110263923,C011050,남자내의,[슬림핏] 다니엘크레뮤 18SS 쿨맥스 라이크라 슬랙스 3종,78000,78000,0
2018-06-01,1940567985,A017120,고구마,2018년 햇감자 속노란 홍감자 자색감자 5kg,29000,29000,0
2018-06-01,280282574,A019080,고추장,해찬들 우리쌀로만든 태양초 골드 고추장 500g /된장,4500,4500,0
2018-06-01,1256748290,C012060,여자내의,[JEIKEI]베이직 반바지 [JH6PT005Z][갤러리아],10000,8700,-1300
2018-06-01,2133010132,C013010,점퍼,봄여름 기능성 아웃도어자켓 경량 바람막이점퍼 단체,17800,17800,0
2018-06-01,1823252681,C011020,남자상의,남자 여름 콤비 자켓 남성 정장 마이 중년 아저씨,59800,59800,0
2018-06-01,415994067,C013040,청바지,EX 1635 밴드 청반바지 청반바지 청5부 청 반바지 남,62260,61020,-1240
2018-06-01,1454340835,C013050,운동복,차량용 틈새쿠션 틈새커버 분실방지,1100,1100,0
2018-06-01,2124962626,D031010,주택수선재료,항균페인트 숲속향기 5kg/기능성페인트,85000,76500,-8500
2018-06-01,986332207,A013170,생선통조림,CJ 알레스카 연어 100G*3입,10400,6990,-3410
2018-06-01,1804743507,E031040,전기레인지,데이킵스 냉장고정리 풀세트,139770,139770,0
2018-06-01,53583430,C012030,여자상의,원피스/봄원피스/롱원피스/민소매원피스/미니원피스,9900,9900,0
2018-06-01,37981365,A012030,돼지고기,[무항생제] 국내산 한돈(韓豚) 냉장 목살(구이용) 1kg,36900,36900,0
2018-06-01,1153872561,C014020,유아복,[앤디애플][앤디애플] 트윙클번아웃점퍼_W,17900,16830,-1070
2018-06-01,1266072404,C012040,여자학생복,[아덴] 코로스 롱가디건/ 아덴,27000,20520,-6480
2018-06-01,284047012,A019110,드레싱,고기엔 참소스 20g (1박스200개입) 증정용,15900,15900,0
2018-06-01,1270326411,C012040,여자학생복,[헬로시스터]빅사이즈/헬로시스터 멜랑[스트라이프남방],36900,34440,-2460
2018-06-01,620655520,C011030,남자학생복,폴로 남성 여성 주니어 카라티 셔츠 반팔티 라운드티,34900,34900,0
2018-06-01,1137153873,I031010,장난감,랜드로버 붕붕카 벤츠붕붕카 벤틀리붕붕카 유아붕붕카,33400,33400,0
2018-06-01,1382408502,C011030,남자학생복,[폴햄] 남성 스트라이프 린넨 7부 셔츠(PHY2WC1942),29900,24220,-5680
2018-06-01,2005820787,C013020,티셔츠,[샵코드] 여성티셔츠 데일리 캐릭터 무지 스판티_WTS,5900,5900,0
2018-06-01,188907453,C011030,남자학생복,당일발송 반팔/긴팔 슬림 솔리드 캐주얼 체크 셔츠,16800,14800,-2000
2018-06-01,1064906833,C013040,청바지,[CAMBRIDGE] 트윌 S/T 조직 스트레치 팬츠 MYPNS17103BEX,69000,58650,-10350
2018-06-01,974636366,E061060,살충제,잡스개미약/잡스정품/미친개미/유령개미/애집개미/맥스포스퀀텀/바퀴벌레약/개미퇴치/,7600,7500,-100
2018-06-01,2046950972,C012020,원피스,[모조에스핀]털장식포인트 오버핏 코트_S174MSG419(MT1),299000,284050,-14950
2018-06-01,988212045,A018060,스낵과자,[크라운]콘치 66G,1250,1250,0
2018-06-01,1058866327,C012060,여자내의,[쥬시쥬디]플라워나염숏기장점프수트 JROP323D,49000,41650,-7350
2018-06-01,988212043,A018060,스낵과자,크라운 콘초 66G,1250,1250,0
2018-06-01,804470509,I031040,생화,캠핑해먹 풀세트/캠핑/스탠드/그네/해먹/야전침대,14500,14500,0
2018-06-01,1120255477,C013020,티셔츠,[CAMBRIDGE] 이태리 직수입 브이넥 티셔츠 MYTAM17900DGY,49000,41650,-7350
2018-06-01,1951927997,F012030,안경,특가찬스 안경테 뿔테안경 패션 뿔테 공용,8900,8900,0
2018-06-01,989852594,A016100,수박,깔라만시자몽청 500G,9900,9900,0
2018-06-01,1247514330,F012020,생리대,시크릿데이 생리대 NEW코튼라이너 롱20PX8팩,11700,11120,-580
2018-06-01,240190483,F012010,종이기저귀,[15%쿠폰] 치쿨 가성비짱 여름용 울트라씬 기저귀 4팩,15900,15900,0
2018-06-01,1059787029,E011070,식탁,라미에스 원목 6인 식탁 세트 제이수,583000,583000,0
2018-06-01,193198709,E031130,보온매트,[TV홈쇼핑정품!!] 명품 일월매트 온돌마루 모노륨,258000,255420,-2580
2018-06-01,814434771,C014010,아동복,체크팬츠나시세트/반바지/나시/여름복/여아/봄신상,9900,9900,0
2018-06-01,1465090952,F012010,종이기저귀,유럽 친환경 리베로 기저귀 팬티형/밴드형 1팩,19800,19800,0
2018-06-01,1398724150,E041050,냄비,델키 미니 코팅 냄비 인덕션 편수 16cm 인덕션사용가,31780,31780,0
2018-06-01,606548053,A012010,국산쇠고기,강진착한한우 1등급 불고기/국거리/장조림용 400g,19900,19900,0
2018-06-01,963445921,A017220,양파,국내산 홍화씨 600g,10500,10500,0
2018-06-01,1740139747,C012040,여자학생복,리앤비 봄 여름 조끼 베스트 여성골프웨어 골프조끼,42900,42900,0
2018-06-01,2079619357,I031040,생화,데이타임 몬스터 프리미엄 손목 발목 무릎 보호대,15000,13340,-1660
2018-06-01,1939210685,E061020,섬유유연제,FC 베이비전용 세탁세제 refill 유아용 신생아세제 유,20800,20800,0
2018-06-01,382049039,L021020,장신구,[티르리르] 다즐링(수정) 팔찌TBSSVW10636M-4,59000,50150,-8850
2018-06-01,1248623350,C011020,남자상의,(색상 : 네이비 | 사이즈 : XL) WMJ-009,88300,88300,0
2018-06-01,1104295730,C013020,티셔츠,학생티 라운드티 반팔 긴팔 무지티 20수 30수 단체티,3500,3500,0
2018-06-01,1774082090,C012060,여자내의,[쉬즈넘버나인]쿨러닝 7부 배기팬츠,8900,8460,-440
2018-06-01,1672951600,C011030,남자학생복,니트/가디건/스웨터/모음/짚업가디건/짚업자켓/목폴라,35000,35000,0
2018-06-01,1805522605,L021020,장신구,[바보사랑][E+N+R] [실버] 앰버 세트,51000,51000,0
2018-06-01,1805522606,L021020,장신구,[바보사랑][실버] 앰버 반지,17000,17000,0
2018-06-01,1805522603,L021020,장신구,[바보사랑]소니아 롱 귀걸이,10000,10000,0
2018-06-01,716889528,L021060,유모차,2018 리안(RYAN) 레오 유모차,293000,293000,0
2018-06-01,1805522604,L021020,장신구,[바보사랑]키에넌 큐빅 팔찌,22000,22000,0
2018-06-01,530477040,C012060,여자내의,백합주름치마 베이지 전체 주름 교복치마 교복 예쁜교,55060,53410,-1650
2018-06-01,599138685,C013020,티셔츠,남성 빅사이즈 속옷 드로즈 팬티 삼각 트렁크 롱 쿨,4900,4900,0
2018-06-01,1458469865,C013030,스웨터,남자니트 꽈배기 커플 폴라티 스웨터 오버핏 2XL 3XL,12700,12700,0
2018-06-01,1805522607,L021020,장신구,[바보사랑][실버] 롤랜드 큐빅 반지,17000,17000,0
2018-06-01,369794603,C014010,아동복,네파키즈 피스타 트레이닝세트 KE35920,31200,31200,0
2018-06-01,1805522608,L021020,장신구,[바보사랑]로제 라운드 롱 귀걸이,10000,10000,0
2018-06-01,1240860202,C013050,운동복,아스토레 쉘 4 우븐자켓(AB)-레인자켓 트레이닝운동복,58250,58250,0
2018-06-01,357083336,C012040,여자학생복,[매그제이(MAGJAY)]그물라운드니트 (J11PNT209),44900,42210,-2690
2018-06-01,505938822,C011030,남자학생복,신상/셔츠/남방/와이셔츠/슬림/루즈핏/스판/체크/남성,17000,9800,-7200
2018-06-01,1061848040,E011030,거실장,[채우리] 옴브레 3인 소파베드,310000,310000,0
2018-06-01,552457466,E011020,침대,최저가보장! 느웰베드 15cm 천연라텍스 침대,738000,738000,0
2018-06-01,1795675900,C013040,청바지,[대구백화점 II관] [프렌치캣]해지 프릴 숏 PT(Q83DKP020),35100,28080,-7020
2018-06-01,1104342658,I011030,사진기,소니 알파 A6300 본체 + 16-50mm 정품 명품,1195930,1195930,0
2018-06-01,1166145111,C013050,운동복,츄리닝 운동복 트레이닝 빅사이즈 바지 반바지,9900,9900,0
2018-06-01,1299969294,I031040,생화,컨텐더 화이트투명헤드기어CHG-740,113000,110740,-2260
2018-06-01,966981428,I031040,생화,[카르닉] 캠핑 해먹 20종 풀세트/캠핑용품,16900,15130,-1770
2018-06-01,1922409769,L012010,면도기,굳은살제거기 10개1세트 각질제거기 굳은살제거면도기 발뒤굼치 굳 풋케어 발각질제거,9800,9800,0
2018-06-01,1805522602,L021020,장신구,[바보사랑]피셔 태슬 귀걸이,12000,12000,0
2018-06-01,1247514338,F012020,생리대,시크릿데이 생리대 NEW라이너 일반20PX10팩,7800,7410,-390
2018-06-01,1805522600,L021020,장신구,[바보사랑][은침] 트윈 링 태슬 귀걸이,16000,16000,0
2018-06-01,1809951470,C014010,아동복,[아이러브제이] 여름 포엘 라벤더 티셔츠 JPUTO72-DA1C,13440,12160,-1280
2018-06-01,1805522638,L021020,장신구,[바보사랑]My Bloom Blue Flower Earrings,12000,12000,0
2018-06-01,1805522636,L021020,장신구,[바보사랑]테사 귀걸이,9000,9000,0
2018-06-01,1805522637,L021020,장신구,[바보사랑]매티 트리플 스타 반지,11000,11000,0
2018-06-01,1350072863,E011020,침대,필우드가구 로제 원목 침대 슈퍼싱글 SS,149000,149000,0
2018-06-01,767485645,C015020,모자,한글모자/한글글씨모자/사장님모자/스탭모자/식당모자,11900,11900,0
2018-06-01,1317508210,C021020,구두,[탠디]파격특가 남성 패션구두/캐주얼화 19종,99840,99840,0
2018-06-01,1726104099,C014010,아동복,스타민소매ops/할로윈 파티/발표복/연주복/행사/생일,9900,9900,0
2018-06-01,1092322061,E031080,선풍기,퀸센스_ 원적외선 14 벽걸이형 히터 QSH-404K,28700,28700,0
2018-06-01,1777666100,E011030,거실장,[PookShuim]푹쉼 도하 FPL가죽 전동 리클라이너 6인소파 접이식컵홀더포함,1604000,1604000,0
2018-06-01,1967917438,F012010,종이기저귀,마미포코360핏 대형/특대형/점보 마미포코팬티기저귀,24900,24900,0
2018-06-01,84333799,E041030,솥,누룽지이중압력돌솥/압력밥솥/삼성화재가입/가마솥,103000,101970,-1030
2018-06-01,425515897,E061040,부엌용세제,퐁퐁 안심설거지 주방세제 리필 1200ml x 10개,19900,19900,0
2018-06-01,1777666101,E011030,거실장,[PookShuim]푹쉼 도하 FPL가죽 전동 리클라이너 4인소파 접이식컵홀더포함,1332000,1332000,0
2018-06-01,735504344,C012030,여자상의,[여름신상]XL까지/여름신상/하객룩/오피스/쉬폰원피스,19800,19800,0
2018-06-01,1036262156,E011030,거실장,[채우리] 브런트 스틸 사각 소파 테이블,79900,79900,0
2018-06-01,2047655763,A019050,간장,해표 옹가네 진간장 1.8Lx2개/양조간장/국간장/조림,8800,7900,-900
2018-06-01,1036262157,E011030,거실장,[채우리] 브런트 스틸 사각 사이드 테이블 협탁,69900,69900,0
2018-06-01,1016184458,C013010,점퍼,안감양털 박시 오버사이즈 코트 예쁜여성코트 DM-4043,61320,58260,-3060
2018-06-01,1805522630,L021020,장신구,[바보사랑][E+B] [은침] 루이르 티어 세트,20500,20500,0
2018-06-01,1805522631,L021020,장신구,[바보사랑]루이르 티어 팔찌,9000,9000,0
2018-06-01,467011043,C013010,점퍼,[GGPX]링 프릴 라운드넥 점퍼(의정부점),119000,96540,-22460
2018-06-01,1036262158,E011030,거실장,[채우리] 브런트 스틸 2단 사이드 테이블,59900,59900,0
2018-06-01,1036262159,E011030,거실장,[채우리] 브런트 스틸 원형 사이드 테이블 협탁,29900,29900,0
2018-06-01,1829351431,C011020,남자상의,[renoma]18 S/S 심플한 다크네이비 슬림 스판 정장 KAISJ71AKSW,158000,142200,-15800
2018-06-01,1805522635,L021020,장신구,[바보사랑]린코 그래인 귀걸이,9000,9000,0
2018-06-01,1287212882,C013060,등산복,[컬럼비아][역시즌특가]남녀공용 러시안 대쉬 구스 다운 자켓 CX4-YM3779,179000,143200,-35800
